1	1	452
2	1	452
3	1	252
4	1	210
5	1	211
6	1	209
7	1	200
8	1	198
9	1	196
10	1	144
11	1	146
12	1	145
13	1	116
14	1	117
15	1	151
16	1	95
17	1	104
18	1	96
19	1	106
20	1	118
21	1	148
22	1	68
23	1	92
24	1	68
25	1	116
26	1	57
27	1	65
28	1	146
29	1	59
30	1	144
31	1	58
32	1	135
33	1	118
34	1	140
35	1	115
36	1	118
37	1	138
38	1	95
39	1	137
40	1	58
41	1	135
42	1	86
43	1	126
44	1	58
45	1	118
46	1	79
47	1	95
48	1	130
49	1	58
50	1	44
51	1	120
52	1	41
53	1	41
54	1	41
55	1	128
56	1	82
57	1	44
58	1	83
59	1	83
60	1	84
61	1	74
62	1	62
63	1	62
64	1	118
65	1	43
66	1	37
67	1	37
68	1	37
69	1	29
70	1	37
71	1	109
72	1	37
73	1	57
74	1	28
75	1	37
76	1	57
77	1	25
78	1	117
79	1	40
80	1	67
81	1	58
82	1	28
83	1	36
84	1	20
85	1	40
86	1	20
87	1	109
88	1	53
89	1	40
90	1	105
91	1	58
92	1	100
93	1	53
94	1	58
95	1	34
96	1	20
97	1	25
98	1	30
99	1	18
100	1	107
101	1	52
102	1	37
103	1	94
104	1	57
105	1	117
106	1	32
107	1	68
108	1	33
109	1	52
110	1	27
111	1	40
112	1	24
113	1	37
114	1	21
115	1	98
116	1	48
117	1	37
118	1	107
119	1	74
120	1	50
121	1	40
122	1	89
123	1	41
124	1	100
125	1	53
126	1	34
127	1	68
128	1	47
129	1	34
130	1	32
131	1	94
132	1	48
133	1	39
134	1	77
135	1	51
136	1	40
137	1	77
138	1	37
139	1	68
140	1	46
141	1	32
142	1	18
143	1	32
144	1	18
145	1	68
146	1	35
147	1	74
148	1	35
149	1	55
150	1	28
151	1	48
152	1	23
153	1	39
154	1	18
155	1	23
156	1	16
157	1	34
158	1	18
159	1	16
160	1	20
161	1	28
162	1	16
163	1	18
164	1	96
165	1	49
166	1	106
167	1	62
168	1	43
169	1	23
170	1	25
171	1	18
172	1	20
173	1	14
174	1	32
175	1	18
176	1	20
177	1	14
178	1	25
179	1	14
180	1	102
181	1	62
182	1	120
183	1	38
184	1	81
185	1	55
186	1	35
187	1	25
188	1	25
189	1	18
190	1	58
191	1	38
192	1	35
193	1	64
194	1	35
195	1	50
196	1	31
197	1	14
198	1	18
199	1	49
200	1	38
201	1	31
202	1	25
203	1	23
204	1	50
205	1	34
206	1	32
207	1	57
208	1	14
209	1	58
210	1	29
211	1	23
212	1	44
213	1	28
214	1	14
215	1	28
216	1	14
217	1	20
218	1	12
219	1	38
220	1	22
221	1	12
222	1	27
223	1	14
224	1	14
225	1	36
226	1	27
227	1	13
228	1	22
229	1	12
230	1	14
231	1	29
232	1	14
233	1	14
234	1	14
235	1	18
236	1	12
237	1	24
238	1	12
239	1	14
240	1	19
241	1	12
242	1	25
243	1	13
244	1	18
245	1	12
246	1	20
247	1	12
248	1	14
249	1	93
250	1	56
251	1	31
252	1	116
253	1	27
254	1	61
255	1	71
256	1	38
257	1	27
258	1	13
259	1	25
260	1	13
261	1	23
262	1	13
263	1	21
264	1	12
265	1	19
266	1	12
267	1	20
268	1	11
269	1	14
270	1	19
271	1	12
272	1	13
273	1	20
274	1	12
275	1	13
276	1	18
277	1	12
278	1	14
279	1	18
280	1	11
281	1	12
282	1	18
283	1	11
284	1	14
285	1	91
286	1	77
287	1	50
288	1	113
289	1	32
290	1	60
291	1	52
292	1	35
293	1	23
294	1	14
295	1	23
296	1	13
297	1	18
298	1	12
299	1	22
300	1	13
301	1	12
302	1	18
303	1	12
304	1	90
305	1	77
306	1	50
307	1	110
308	1	54
309	1	90
310	1	47
311	1	32
312	1	23
313	1	54
314	1	43
315	1	23
316	1	13
317	1	68
318	1	34
319	1	22
320	1	13
321	1	14
322	1	75
323	1	38
324	1	74
325	1	36
326	1	71
327	1	23
328	1	23
329	1	18
330	1	14
331	1	58
332	1	41
333	1	22
334	1	14
335	1	37
336	1	30
337	1	22
338	1	14
339	1	18
340	1	11
341	1	14
342	1	20
343	1	12
344	1	12
345	1	14
346	1	18
347	1	11
348	1	13
349	1	18
350	1	11
351	1	13
352	1	17
353	1	12
354	1	14
355	1	18
356	1	12
357	1	14
358	1	18
359	1	12
360	1	14
361	1	18
362	1	12
363	1	14
364	1	91
365	1	77
366	1	108
367	1	38
368	1	29
369	1	23
370	1	14
371	1	16
372	1	11
373	1	76
374	1	79
375	1	41
376	1	20
377	1	14
378	1	14
379	1	112
380	1	56
381	1	70
382	1	44
383	1	29
384	1	21
385	1	18
386	1	14
387	1	106
388	1	89
389	1	12
390	1	109
391	1	21
392	1	92
393	1	70
394	1	41
395	1	21
396	1	12
397	1	37
398	1	19
399	1	12
400	1	34
401	1	28
402	1	19
403	1	12
404	1	18
405	1	12
406	1	12
407	1	20
408	1	12
409	1	12
410	1	14
411	1	16
412	1	12
413	1	12
414	1	16
415	1	11
416	1	12
417	1	16
418	1	11
419	1	12
420	1	19
421	1	11
422	1	12
423	1	15
424	1	12
425	1	19
426	1	11
427	1	12
428	1	15
429	1	12
430	1	20
431	1	12
432	1	12
433	1	15
434	1	94
435	1	105
436	1	74
437	1	37
438	1	20
439	1	48
440	1	34
441	1	20
442	1	20
443	1	15
444	1	15
445	1	34
446	1	27
447	1	20
448	1	15
449	1	12
450	1	56
451	1	38
452	1	33
453	1	24
454	1	12
455	1	50
456	1	31
457	1	28
458	1	51
459	1	23
460	1	42
461	1	20
462	1	30
463	1	15
464	1	18
465	1	11
466	1	34
467	1	20
468	1	27
469	1	15
470	1	12
471	1	29
472	1	16
473	1	12
474	1	30
475	1	23
476	1	17
477	1	11
478	1	14
479	1	18
480	1	11
481	1	11
482	1	14
483	1	18
484	1	11
485	1	11
486	1	14
487	1	52
488	1	55
489	1	29
490	1	16
491	1	11
492	1	18
493	1	11
494	1	68
495	1	57
496	1	36
497	1	44
498	1	32
499	1	23
500	1	18
501	1	17
502	1	11
503	1	103
504	1	52
505	1	112
506	1	33
507	1	117
508	1	39
509	1	31
510	1	69
511	1	51
512	1	29
513	1	29
514	1	22
515	1	11
516	1	47
517	1	33
518	1	49
519	1	31
520	1	20
521	1	11
522	1	39
523	1	27
524	1	15
525	1	20
526	1	11
527	1	18
528	1	11
529	1	18
530	1	11
531	1	12
532	1	33
533	1	18
534	1	12
535	1	22
536	1	15
537	1	12
538	1	28
539	1	11
540	1	12
541	1	20
542	1	10
543	1	11
544	1	19
545	1	11
546	1	11
547	1	17
548	1	11
549	1	12
550	1	17
551	1	11
552	1	12
553	1	77
554	1	47
555	1	54
556	1	46
557	1	33
558	1	22
559	1	11
560	1	97
561	1	56
562	1	113
563	1	58
564	1	39
565	1	26
566	1	11
567	1	21
568	1	17
569	1	11
570	1	15
571	1	11
572	1	17
573	1	11
574	1	12
575	1	18
576	1	11
577	1	11
578	1	12
579	1	11
580	1	15
581	1	11
582	1	11
583	1	12
584	1	11
585	1	12
586	1	11
587	1	12
588	1	11
589	1	12
590	1	11
591	1	12
592	1	11
593	1	12
594	1	11
595	1	18
596	1	10
597	1	12
598	1	11
599	1	17
600	1	11
601	1	12
602	1	12
603	1	72
604	1	82
605	1	44
606	1	102
607	1	56
608	1	49
609	1	32
610	1	24
611	1	88
612	1	43
613	1	100
614	1	30
615	1	58
616	1	42
617	1	28
618	1	66
619	1	18
620	1	12
621	1	80
622	1	47
623	1	31
624	1	66
625	1	33
626	1	73
627	1	38
628	1	19
629	1	17
630	1	66
631	1	29
632	1	61
633	1	30
634	1	29
635	1	64
636	1	32
637	1	68
638	1	34
639	1	26
640	1	19
641	1	17
642	1	48
643	1	29
644	1	56
645	1	48
646	1	22
647	1	11
648	1	13
649	1	20
650	1	10
651	1	19
652	1	12
653	1	12
654	1	16
655	1	8
656	1	12
657	1	12
658	1	18
659	1	9
660	1	11
661	1	12
662	1	10
663	1	17
664	1	10
665	1	9
666	1	12
667	1	49
668	1	33
669	1	49
670	1	29
671	1	19
672	1	33
673	1	26
674	1	12
675	1	19
676	1	18
677	1	8
678	1	17
679	1	10
680	1	9
681	1	12
682	1	8
683	1	15
684	1	9
685	1	12
686	1	8
687	1	17
688	1	10
689	1	8
690	1	13
691	1	17
692	1	13
693	1	11
694	1	12
695	1	6
696	1	14
697	1	8
698	1	14
699	1	8
700	1	14
701	1	8
702	1	15
703	1	9
704	1	12
705	1	8
706	1	14
707	1	9
708	1	92
709	1	45
710	1	39
711	1	92
712	1	44
713	1	21
714	1	106
715	1	40
716	1	85
717	1	49
718	1	31
719	1	22
720	1	20
721	1	73
722	1	69
723	1	36
724	1	18
725	1	35
726	1	26
727	1	20
728	1	89
729	1	46
730	1	112
731	1	30
732	1	15
733	1	54
734	1	33
735	1	35
736	1	22
737	1	11
738	1	49
739	1	30
740	1	21
741	1	17
742	1	44
743	1	28
744	1	47
745	1	26
746	1	17
747	1	33
748	1	25
749	1	19
750	1	29
751	1	19
752	1	14
753	1	6
754	1	14
755	1	8
756	1	19
757	1	11
758	1	13
759	1	31
760	1	22
761	1	11
762	1	41
763	1	22
764	1	24
765	1	23
766	1	15
767	1	9
768	1	15
769	1	9
770	1	14
771	1	6
772	1	15
773	1	9
774	1	49
775	1	26
776	1	22
777	1	46
778	1	29
779	1	61
780	1	20
781	1	39
782	1	24
783	1	17
784	1	14
785	1	6
786	1	35
787	1	24
788	1	15
789	1	14
790	1	7
791	1	31
792	1	19
793	1	14
794	1	6
795	1	18
796	1	13
797	1	31
798	1	22
799	1	20
800	1	35
801	1	18
802	1	14
803	1	30
804	1	19
805	1	36
806	1	14
807	1	24
808	1	18
809	1	9
810	1	27
811	1	18
812	1	9
813	1	29
814	1	16
815	1	8
816	1	19
817	1	15
818	1	14
819	1	6
820	1	18
821	1	9
822	1	16
823	1	6
824	1	14
825	1	8
826	1	12
827	1	9
828	1	16
829	1	6
830	1	12
831	1	9
832	1	14
833	1	6
834	1	12
835	1	8
836	1	14
837	1	7
838	1	10
839	1	6
840	1	13
841	1	70
842	1	32
843	1	106
844	1	52
845	1	33
846	1	116
847	1	66
848	1	64
849	1	41
850	1	40
851	1	27
852	1	21
853	1	17
854	1	10
855	1	9
856	1	33
857	1	18
858	1	9
859	1	19
860	1	15
861	1	17
862	1	11
863	1	19
864	1	11
865	1	26
866	1	9
867	1	22
868	1	9
869	1	19
870	1	16
871	1	8
872	1	18
873	1	9
874	1	94
875	1	45
876	1	99
877	1	50
878	1	32
879	1	27
880	1	23
881	1	79
882	1	46
883	1	32
884	1	82
885	1	41
886	1	22
887	1	63
888	1	37
889	1	25
890	1	58
891	1	25
892	1	33
893	1	26
894	1	21
895	1	19
896	1	55
897	1	38
898	1	86
899	1	30
900	1	14
901	1	66
902	1	33
903	1	75
904	1	39
905	1	21
906	1	50
907	1	31
908	1	19
909	1	27
910	1	18
911	1	8
912	1	17
913	1	34
914	1	24
915	1	19
916	1	15
917	1	12
918	1	6
919	1	14
920	1	9
921	1	27
922	1	19
923	1	28
924	1	13
925	1	11
926	1	24
927	1	9
928	1	22
929	1	14
930	1	10
931	1	10
932	1	11
933	1	17
934	1	10
935	1	8
936	1	13
937	1	10
938	1	8
939	1	14
940	1	7
941	1	9
942	1	12
943	1	6
944	1	13
945	1	53
946	1	33
947	1	69
948	1	39
949	1	32
950	1	24
951	1	22
952	1	19
953	1	16
954	1	15
955	1	47
956	1	32
957	1	74
958	1	54
959	1	27
960	1	67
961	1	35
962	1	72
963	1	35
964	1	29
965	1	21
966	1	12
967	1	10
968	1	60
969	1	28
970	1	70
971	1	38
972	1	19
973	1	26
974	1	12
975	1	18
976	1	14
977	1	17
978	1	15
979	1	47
980	1	32
981	1	71
982	1	40
983	1	29
984	1	74
985	1	27
986	1	68
987	1	41
988	1	25
989	1	69
990	1	41
991	1	32
992	1	64
993	1	29
994	1	54
995	1	27
996	1	32
997	1	15
998	1	15
999	1	15
1000	1	34
1001	1	16
1002	1	26
1003	1	17
1004	1	16
1005	1	11
1006	1	27
1007	1	22
1008	1	14
1009	1	16
1010	1	8
1011	1	12
1012	1	9
1013	1	15
1014	1	38
1015	1	23
1016	1	21
1017	1	42
1018	1	21
1019	1	25
1020	1	21
1021	1	19
1022	1	16
1023	1	7
1024	1	10
1025	1	34
1026	1	16
1027	1	16
1028	1	14
1029	1	32
1030	1	23
1031	1	26
1032	1	12
1033	1	13
1034	1	12
1035	1	6
1036	1	13
1037	1	40
1038	1	41
1039	1	33
1040	1	37
1041	1	23
1042	1	13
1043	1	10
1044	1	5
1045	1	17
1046	1	10
1047	1	5
1048	1	11
1049	1	47
1050	1	30
1051	1	54
1052	1	24
1053	1	11
1054	1	40
1055	1	18
1056	1	13
1057	1	42
1058	1	33
1059	1	47
1060	1	22
1061	1	9
1062	1	15
1063	1	15
1064	1	30
1065	1	13
1066	1	19
1067	1	19
1068	1	19
1069	1	15
1070	1	9
1071	1	13
1072	1	11
1073	1	11
1074	1	11
1075	1	11
1076	1	11
1077	1	11
1078	1	29
1079	1	20
1080	1	10
1081	1	16
1082	1	16
1083	1	17
1084	1	16
1085	1	11
1086	1	9
1087	1	13
1088	1	24
1089	1	17
1090	1	14
1091	1	7
1092	1	25
1093	1	17
1094	1	24
1095	1	10
1096	1	14
1097	1	7
1098	1	9
1099	1	14
1100	1	5
1101	1	10
1102	1	7
1103	1	12
1104	1	6
1105	1	10
1106	1	7
1107	1	11
1108	1	12
1109	1	5
1110	1	12
1111	1	6
1112	1	9
1113	1	16
1114	1	6
1115	1	9
1116	1	11
1117	1	11
1118	1	15
1119	1	9
1120	1	11
1121	1	11
1122	1	12
1123	1	6
1124	1	12
1125	1	6
1126	1	12
1127	1	7
1128	1	9
1129	1	14
1130	1	6
1131	1	11
1132	1	69
1133	1	42
1134	1	100
1135	1	49
1136	1	33
1137	1	28
1138	1	25
1139	1	18
1140	1	19
1141	1	80
1142	1	58
1143	1	122
1144	1	40
1145	1	28
1146	1	21
1147	1	77
1148	1	44
1149	1	80
1150	1	28
1151	1	18
1152	1	16
1153	1	11
1154	1	55
1155	1	61
1156	1	46
1157	1	23
1158	1	29
1159	1	58
1160	1	36
1161	1	77
1162	1	38
1163	1	19
1164	1	54
1165	1	26
1166	1	20
1167	1	14
1168	1	15
1169	1	38
1170	1	23
1171	1	26
1172	1	17
1173	1	45
1174	1	7
1175	1	62
1176	1	29
1177	1	36
1178	1	17
1179	1	13
1180	1	22
1181	1	9
1182	1	12
1183	1	6
1184	1	8
1185	1	7
1186	1	14
1187	1	6
1188	1	8
1189	1	7
1190	1	10
1191	1	5
1192	1	12
1193	1	6
1194	1	8
1195	1	7
1196	1	10
1197	1	5
1198	1	11
1199	1	51
1200	1	35
1201	1	59
1202	1	31
1203	1	19
1204	1	41
1205	1	24
1206	1	18
1207	1	36
1208	1	17
1209	1	37
1210	1	27
1211	1	17
1212	1	12
1213	1	7
1214	1	12
1215	1	17
1216	1	12
1217	1	9
1218	1	10
1219	1	9
1220	1	34
1221	1	16
1222	1	15
1223	1	18
1224	1	45
1225	1	26
1226	1	13
1227	1	44
1228	1	17
1229	1	27
1230	1	29
1231	1	34
1232	1	15
1233	1	11
1234	1	14
1235	1	6
1236	1	12
1237	1	8
1238	1	18
1239	1	13
1240	1	11
1241	1	35
1242	1	25
1243	1	45
1244	1	25
1245	1	36
1246	1	12
1247	1	19
1248	1	11
1249	1	19
1250	1	11
1251	1	19
1252	1	16
1253	1	7
1254	1	11
1255	1	10
1256	1	5
1257	1	12
1258	1	7
1259	1	12
1260	1	6
1261	1	10
1262	1	7
1263	1	83
1264	1	47
1265	1	108
1266	1	31
1267	1	104
1268	1	48
1269	1	26
1270	1	13
1271	1	87
1272	1	56
1273	1	35
1274	1	43
1275	1	106
1276	1	27
1277	1	102
1278	1	73
1279	1	41
1280	1	28
1281	1	90
1282	1	35
1283	1	68
1284	1	34
1285	1	19
1286	1	69
1287	1	49
1288	1	25
1289	1	20
1290	1	17
1291	1	14
1292	1	12
1293	1	8
1294	1	8
1295	1	9
1296	1	61
1297	1	77
1298	1	61
1299	1	35
1300	1	70
1301	1	43
1302	1	26
1303	1	19
1304	1	15
1305	1	27
1306	1	22
1307	1	11
1308	1	14
1309	1	7
1310	1	19
1311	1	13
1312	1	10
1313	1	7
1314	1	8
1315	1	12
1316	1	6
1317	1	9
1318	1	64
1319	1	51
1320	1	29
1321	1	21
1322	1	43
1323	1	27
1324	1	35
1325	1	21
1326	1	17
1327	1	17
1328	1	13
1329	1	11
1330	1	13
1331	1	12
1332	1	6
1333	1	11
1334	1	34
1335	1	26
1336	1	19
1337	1	15
1338	1	12
1339	1	6
1340	1	19
1341	1	32
1342	1	13
1343	1	26
1344	1	24
1345	1	17
1346	1	13
1347	1	35
1348	1	25
1349	1	18
1350	1	8
1351	1	17
1352	1	33
1353	1	24
1354	1	17
1355	1	18
1356	1	32
1357	1	12
1358	1	22
1359	1	17
1360	1	19
1361	1	32
1362	1	12
1363	1	31
1364	1	21
1365	1	17
1366	1	13
1367	1	15
1368	1	9
1369	1	13
1370	1	27
1371	1	18
1372	1	9
1373	1	18
1374	1	13
1375	1	27
1376	1	19
1377	1	29
1378	1	16
1379	1	9
1380	1	10
1381	1	9
1382	1	25
1383	1	19
1384	1	19
1385	1	18
1386	1	9
1387	1	11
1388	1	25
1389	1	19
1390	1	28
1391	1	9
1392	1	18
1393	1	13
1394	1	13
1395	1	10
1396	1	5
1397	1	10
1398	1	9
1399	1	13
1400	1	8
1401	1	9
1402	1	6
1403	1	12
1404	1	6
1405	1	10
1406	1	7
1407	1	8
1408	1	4
1409	1	9
1410	1	19
1411	1	14
1412	1	6
1413	1	13
1414	1	9
1415	1	11
1416	1	13
1417	1	9
1418	1	11
1419	1	10
1420	1	5
1421	1	11
1422	1	8
1423	1	7
1424	1	9
1425	1	27
1426	1	20
1427	1	17
1428	1	10
1429	1	12
1430	1	8
1431	1	11
1432	1	29
1433	1	20
1434	1	18
1435	1	25
1436	1	14
1437	1	6
1438	1	10
1439	1	7
1440	1	7
1441	1	27
1442	1	16
1443	1	27
1444	1	11
1445	1	20
1446	1	6
1447	1	19
1448	1	11
1449	1	9
1450	1	11
1451	1	11
1452	1	11
1453	1	10
1454	1	5
1455	1	9
1456	1	8
1457	1	7
1458	1	9
1459	1	21
1460	1	15
1461	1	9
1462	1	13
1463	1	12
1464	1	5
1465	1	8
1466	1	6
1467	1	6
1468	1	10
1469	1	5
1470	1	9
1471	1	12
1472	1	5
1473	1	8
1474	1	9
1475	1	13
1476	1	9
1477	1	11
1478	1	10
1479	1	5
1480	1	10
1481	1	5
1482	1	17
1483	1	12
1484	1	6
1485	1	12
1486	1	6
1487	1	11
1488	1	60
1489	1	29
1490	1	29
1491	1	21
1492	1	83
1493	1	43
1494	1	27
1495	1	68
1496	1	45
1497	1	43
1498	1	27
1499	1	19
1500	1	59
1501	1	42
1502	1	26
1503	1	20
1504	1	16
1505	1	15
1506	1	54
1507	1	34
1508	1	24
1509	1	20
1510	1	25
1511	1	57
1512	1	43
1513	1	55
1514	1	30
1515	1	20
1516	1	19
1517	1	27
1518	1	20
1519	1	9
1520	1	11
1521	1	28
1522	1	13
1523	1	25
1524	1	17
1525	1	30
1526	1	15
1527	1	21
1528	1	15
1529	1	20
1530	1	9
1531	1	10
1532	1	17
1533	1	10
1534	1	8
1535	1	11
1536	1	17
1537	1	10
1538	1	6
1539	1	11
1540	1	17
1541	1	10
1542	1	8
1543	1	11
1544	1	17
1545	1	10
1546	1	7
1547	1	8
1548	1	11
1549	1	9
1550	1	11
1551	1	10
1552	1	5
1553	1	10
1554	1	9
1555	1	11
1556	1	10
1557	1	9
1558	1	6
1559	1	10
1560	1	7
1561	1	10
1562	1	6
1563	1	9
1564	1	13
1565	1	10
1566	1	10
1567	1	11
1568	1	10
1569	1	8
1570	1	10
1571	1	9
1572	1	8
1573	1	10
1574	1	8
1575	1	9
1576	1	15
1577	1	10
1578	1	10
1579	1	11
1580	1	10
1581	1	9
1582	1	8
1583	1	11
1584	1	9
1585	1	11
1586	1	11
1587	1	13
1588	1	13
1589	1	54
1590	1	77
1591	1	84
1592	1	41
1593	1	37
1594	1	23
1595	1	19
1596	1	11
1597	1	17
1598	1	15
1599	1	30
1600	1	11
1601	1	20
1602	1	15
1603	1	15
1604	1	26
1605	1	20
1606	1	17
1607	1	14
1608	1	7
1609	1	9
1610	1	12
1611	1	5
1612	1	31
1613	1	23
